CANARY2_EU,fra4gmp124vssapcp02:/ec2volume28610,e3bc86d4-28f5-4872-8fc3-93c4f422ac04,
CANARY2_EU,fra4gmp124vssapcp02:/ec2volume30263,a2a4ad53-250d-46c7-af07-136206844b14,
